,acquisition_date,acquisitions
1247,1973-06-01,11
1248,1973-06-02,8
1249,1973-06-03,7
1250,1973-06-04,9
1251,1973-06-05,12
1252,1973-06-06,8
1253,1973-06-07,4
1254,1973-06-08,5
1255,1973-06-09,15
1256,1973-06-10,7
1257,1973-06-11,5
1258,1973-06-12,7
1259,1973-06-13,12
1260,1973-06-14,14
1261,1973-06-15,6
1262,1973-06-16,10
1263,1973-06-17,10
1264,1973-06-18,10
1265,1973-06-19,12
1266,1973-06-20,7
1267,1973-06-21,9
1268,1973-06-22,8
1269,1973-06-23,4
1270,1973-06-24,18
1271,1973-06-25,8
1272,1973-06-26,12
1273,1973-06-27,12
1274,1973-06-28,12
1275,1973-06-29,6
1276,1973-06-30,11
1277,1973-07-01,12
1278,1973-07-02,11
1279,1973-07-03,6
1280,1973-07-04,9
1281,1973-07-05,6
1282,1973-07-06,4
1283,1973-07-07,4
1284,1973-07-08,16
1285,1973-07-09,11
1286,1973-07-10,5
1287,1973-07-11,9
1288,1973-07-12,7
1289,1973-07-13,7
1290,1973-07-14,5
1291,1973-07-15,12
1292,1973-07-16,6
1293,1973-07-17,12
1294,1973-07-18,14
1295,1973-07-19,11
1296,1973-07-20,13
1297,1973-07-21,7
1298,1973-07-22,9
1299,1973-07-23,10
1300,1973-07-24,10
1301,1973-07-25,6
1302,1973-07-26,10
1303,1973-07-27,13
1304,1973-07-28,12
1305,1973-07-29,6
1306,1973-07-30,9
1307,1973-07-31,12
1308,1973-08-01,14
1309,1973-08-02,13
1310,1973-08-03,11
1311,1973-08-04,16
1312,1973-08-05,14
1313,1973-08-06,7
1314,1973-08-07,4
1315,1973-08-08,16
1316,1973-08-09,13
1317,1973-08-10,14
1318,1973-08-11,9
1319,1973-08-12,10
1320,1973-08-13,6
1321,1973-08-14,13
1322,1973-08-15,11
1323,1973-08-16,16
1324,1973-08-17,10
1325,1973-08-18,5
1326,1973-08-19,9
1327,1973-08-20,6
1328,1973-08-21,12
1329,1973-08-22,11
1330,1973-08-23,2
1331,1973-08-24,12
1332,1973-08-25,11
1333,1973-08-26,5
1334,1973-08-27,9
1335,1973-08-28,10
1336,1973-08-29,9
1337,1973-08-30,6
1338,1973-08-31,10
1339,1973-09-01,11
1340,1973-09-02,10
1341,1973-09-03,11
1342,1973-09-04,10
1343,1973-09-05,10
1344,1973-09-06,9
1345,1973-09-07,16
1346,1973-09-08,8
1347,1973-09-09,10
1348,1973-09-10,15
1349,1973-09-11,7
1350,1973-09-12,8
1351,1973-09-13,16
1352,1973-09-14,8
1353,1973-09-15,7
1354,1973-09-16,6
1355,1973-09-17,6
1356,1973-09-18,1
1357,1973-09-19,11
1358,1973-09-20,9
1359,1973-09-21,3
1360,1973-09-22,11
1361,1973-09-23,11
1362,1973-09-24,7
1363,1973-09-25,10
1364,1973-09-26,14
1365,1973-09-27,4
1366,1973-09-28,13
1367,1973-09-29,8
1368,1973-09-30,12
1369,1973-10-01,10
1370,1973-10-02,15
1371,1973-10-03,12
1372,1973-10-04,13
1373,1973-10-05,12
1374,1973-10-06,12
1375,1973-10-07,10
1376,1973-10-08,11
1377,1973-10-09,6
1378,1973-10-10,1
1379,1973-10-11,8
1380,1973-10-12,9
1381,1973-10-13,9
1382,1973-10-14,8
1383,1973-10-15,8
1384,1973-10-16,12
1385,1973-10-17,11
1386,1973-10-18,13
1387,1973-10-19,7
1388,1973-10-20,12
1389,1973-10-21,6
1390,1973-10-22,15
1391,1973-10-23,18
1392,1973-10-24,12
1393,1973-10-25,14
1394,1973-10-26,10
1395,1973-10-27,13
1396,1973-10-28,7
1397,1973-10-29,8
1398,1973-10-30,16
1399,1973-10-31,8
1400,1973-11-01,9
1401,1973-11-02,4
1402,1973-11-03,12
1403,1973-11-04,5
1404,1973-11-05,4
1405,1973-11-06,7
1406,1973-11-07,8
1407,1973-11-08,8
1408,1973-11-09,7
1409,1973-11-10,20
1410,1973-11-11,12
1411,1973-11-12,10
1412,1973-11-13,8
1413,1973-11-14,12
1414,1973-11-15,8
1415,1973-11-16,10
1416,1973-11-17,12
1417,1973-11-18,17
1418,1973-11-19,9
1419,1973-11-20,8
1420,1973-11-21,7
1421,1973-11-22,9
1422,1973-11-23,4
1423,1973-11-24,5
1424,1973-11-25,8
1425,1973-11-26,9
1426,1973-11-27,14
1427,1973-11-28,9
1428,1973-11-29,9
1429,1973-11-30,6
1430,1973-12-01,8
1431,1973-12-02,12
1432,1973-12-03,6
1433,1973-12-04,7
1434,1973-12-05,7
1435,1973-12-06,13
1436,1973-12-07,6
1437,1973-12-08,10
1438,1973-12-09,5
1439,1973-12-10,13
1440,1973-12-11,9
1441,1973-12-12,9
1442,1973-12-13,15
1443,1973-12-14,12
1444,1973-12-15,10
1445,1973-12-16,12
1446,1973-12-17,11
1447,1973-12-18,11
1448,1973-12-19,18
1449,1973-12-20,9
1450,1973-12-21,10
1451,1973-12-22,11
1452,1973-12-23,11
1453,1973-12-24,8
1454,1973-12-25,7
1455,1973-12-26,6
1456,1973-12-27,9
1457,1973-12-28,7
1458,1973-12-29,10
1459,1973-12-30,5
1460,1973-12-31,12
1461,1974-01-01,5
1462,1974-01-02,10
1463,1974-01-03,11
1464,1974-01-04,8
1465,1974-01-05,11
1466,1974-01-06,8
1467,1974-01-07,4
1468,1974-01-08,9
1469,1974-01-09,6
1470,1974-01-10,5
1471,1974-01-11,11
1472,1974-01-12,2
1473,1974-01-13,5
1474,1974-01-14,12
1475,1974-01-15,11
1476,1974-01-16,10
1477,1974-01-17,10
1478,1974-01-18,5
1479,1974-01-19,15
1480,1974-01-20,10
1481,1974-01-21,12
1482,1974-01-22,13
1483,1974-01-23,11
1484,1974-01-24,11
1485,1974-01-25,10
1486,1974-01-26,10
1487,1974-01-27,16
1488,1974-01-28,11
1489,1974-01-29,9
1490,1974-01-30,11
1491,1974-01-31,12
1492,1974-02-01,14
1493,1974-02-02,5
1494,1974-02-03,8
1495,1974-02-04,12
1496,1974-02-05,8
1497,1974-02-06,11
1498,1974-02-07,13
1499,1974-02-08,11
1500,1974-02-09,14
1501,1974-02-10,8
1502,1974-02-11,11
1503,1974-02-12,10
1504,1974-02-13,8
1505,1974-02-14,8
1506,1974-02-15,8
1507,1974-02-16,10
1508,1974-02-17,13
1509,1974-02-18,5
1510,1974-02-19,7
1511,1974-02-20,8
1512,1974-02-21,9
1513,1974-02-22,8
1514,1974-02-23,7
1515,1974-02-24,9
1516,1974-02-25,5
1517,1974-02-26,10
1518,1974-02-27,10
1519,1974-02-28,7
1520,1974-03-01,7
1521,1974-03-02,12
1522,1974-03-03,12
1523,1974-03-04,5
1524,1974-03-05,11
1525,1974-03-06,7
1526,1974-03-07,7
1527,1974-03-08,11
1528,1974-03-09,6
1529,1974-03-10,8
1530,1974-03-11,13
1531,1974-03-12,8
1532,1974-03-13,14
1533,1974-03-14,8
1534,1974-03-15,15
1535,1974-03-16,7
1536,1974-03-17,12
1537,1974-03-18,8
1538,1974-03-19,10
1539,1974-03-20,11
1540,1974-03-21,13
1541,1974-03-22,15
1542,1974-03-23,8
1543,1974-03-24,12
1544,1974-03-25,6
1545,1974-03-26,8
1546,1974-03-27,10
1547,1974-03-28,6
1548,1974-03-29,13
1549,1974-03-30,4
1550,1974-03-31,10
1551,1974-04-01,6
1552,1974-04-02,9
1553,1974-04-03,11
1554,1974-04-04,9
1555,1974-04-05,11
1556,1974-04-06,12
1557,1974-04-07,9
1558,1974-04-08,8
1559,1974-04-09,6
1560,1974-04-10,9
1561,1974-04-11,11
1562,1974-04-12,8
1563,1974-04-13,5
1564,1974-04-14,9
1565,1974-04-15,8
1566,1974-04-16,9
1567,1974-04-17,10
1568,1974-04-18,10
1569,1974-04-19,8
1570,1974-04-20,10
1571,1974-04-21,7
1572,1974-04-22,3
1573,1974-04-23,10
1574,1974-04-24,15
1575,1974-04-25,9
1576,1974-04-26,11
1577,1974-04-27,9
1578,1974-04-28,7
1579,1974-04-29,4
1580,1974-04-30,6
1581,1974-05-01,3
1582,1974-05-02,10
1583,1974-05-03,11
1584,1974-05-04,7
1585,1974-05-05,16
1586,1974-05-06,12
1587,1974-05-07,10
1588,1974-05-08,6
1589,1974-05-09,12
1590,1974-05-10,6
1591,1974-05-11,7
1592,1974-05-12,9
1593,1974-05-13,10
1594,1974-05-14,12
1595,1974-05-15,13
1596,1974-05-16,6
1597,1974-05-17,11
1598,1974-05-18,8
1599,1974-05-19,10
1600,1974-05-20,13
1601,1974-05-21,11
1602,1974-05-22,8
1603,1974-05-23,12
1604,1974-05-24,6
1605,1974-05-25,10
1606,1974-05-26,7
1607,1974-05-27,10
1608,1974-05-28,12
1609,1974-05-29,10
1610,1974-05-30,5
1611,1974-05-31,16
1612,1974-06-01,7
1613,1974-06-02,10
1614,1974-06-03,11
1615,1974-06-04,6
1616,1974-06-05,7
1617,1974-06-06,9
1618,1974-06-07,11
1619,1974-06-08,10
1620,1974-06-09,11
1621,1974-06-10,10
1622,1974-06-11,7
1623,1974-06-12,12
1624,1974-06-13,5
1625,1974-06-14,8
1626,1974-06-15,9
1627,1974-06-16,6
1628,1974-06-17,8
1629,1974-06-18,15
1630,1974-06-19,6
1631,1974-06-20,7
1632,1974-06-21,9
1633,1974-06-22,9
1634,1974-06-23,7
1635,1974-06-24,4
1636,1974-06-25,12
1637,1974-06-26,12
1638,1974-06-27,12
1639,1974-06-28,7
1640,1974-06-29,10
1641,1974-06-30,13
1642,1974-07-01,10
1643,1974-07-02,11
1644,1974-07-03,12
1645,1974-07-04,4
1646,1974-07-05,5
1647,1974-07-06,7
1648,1974-07-07,12
1649,1974-07-08,5
1650,1974-07-09,4
1651,1974-07-10,13
1652,1974-07-11,7
1653,1974-07-12,6
1654,1974-07-13,7
1655,1974-07-14,15
1656,1974-07-15,11
1657,1974-07-16,10
1658,1974-07-17,8
1659,1974-07-18,6
1660,1974-07-19,8
1661,1974-07-20,3
1662,1974-07-21,8
1663,1974-07-22,7
1664,1974-07-23,7
1665,1974-07-24,7
1666,1974-07-25,8
1667,1974-07-26,4
1668,1974-07-27,4
1669,1974-07-28,10
1670,1974-07-29,17
1671,1974-07-30,10
1672,1974-07-31,6
1673,1974-08-01,8
1674,1974-08-02,11
1675,1974-08-03,6
1676,1974-08-04,8
1677,1974-08-05,5
1678,1974-08-06,6
1679,1974-08-07,17
1680,1974-08-08,8
1681,1974-08-09,9
1682,1974-08-10,13
1683,1974-08-11,6
1684,1974-08-12,8
1685,1974-08-13,14
1686,1974-08-14,11
1687,1974-08-15,11
1688,1974-08-16,9
1689,1974-08-17,8
1690,1974-08-18,7
1691,1974-08-19,11
1692,1974-08-20,8
1693,1974-08-21,9
1694,1974-08-22,12
1695,1974-08-23,11
1696,1974-08-24,8
1697,1974-08-25,14
1698,1974-08-26,9
1699,1974-08-27,12
1700,1974-08-28,9
1701,1974-08-29,7
1702,1974-08-30,10
1703,1974-08-31,10
1704,1974-09-01,3
1705,1974-09-02,11
1706,1974-09-03,11
1707,1974-09-04,13
1708,1974-09-05,3
1709,1974-09-06,17
1710,1974-09-07,10
1711,1974-09-08,10
1712,1974-09-09,10
1713,1974-09-10,12
1714,1974-09-11,9
1715,1974-09-12,9
1716,1974-09-13,12
1717,1974-09-14,6
1718,1974-09-15,13
1719,1974-09-16,4
1720,1974-09-17,8
1721,1974-09-18,7
1722,1974-09-19,11
1723,1974-09-20,13
1724,1974-09-21,12
1725,1974-09-22,11
1726,1974-09-23,6
1727,1974-09-24,12
1728,1974-09-25,8
1729,1974-09-26,13
1730,1974-09-27,14
1731,1974-09-28,9
1732,1974-09-29,9
1733,1974-09-30,13
1734,1974-10-01,11
1735,1974-10-02,10
1736,1974-10-03,9
1737,1974-10-04,11
1738,1974-10-05,12
1739,1974-10-06,16
1740,1974-10-07,13
1741,1974-10-08,8
1742,1974-10-09,13
1743,1974-10-10,11
1744,1974-10-11,7
1745,1974-10-12,9
1746,1974-10-13,12
1747,1974-10-14,12
1748,1974-10-15,15
1749,1974-10-16,12
1750,1974-10-17,4
1751,1974-10-18,11
1752,1974-10-19,10
1753,1974-10-20,11
1754,1974-10-21,15
1755,1974-10-22,10
1756,1974-10-23,9
1757,1974-10-24,14
1758,1974-10-25,11
1759,1974-10-26,9
1760,1974-10-27,8
1761,1974-10-28,8
1762,1974-10-29,10
1763,1974-10-30,5
1764,1974-10-31,6
1765,1974-11-01,5
1766,1974-11-02,10
1767,1974-11-03,11
1768,1974-11-04,8
1769,1974-11-05,8
1770,1974-11-06,9
1771,1974-11-07,5
1772,1974-11-08,6
1773,1974-11-09,10
1774,1974-11-10,11
1775,1974-11-11,12
1776,1974-11-12,7
1777,1974-11-13,8
1778,1974-11-14,14
1779,1974-11-15,11
1780,1974-11-16,6
1781,1974-11-17,8
1782,1974-11-18,9
1783,1974-11-19,9
1784,1974-11-20,9
1785,1974-11-21,6
1786,1974-11-22,8
1787,1974-11-23,8
1788,1974-11-24,6
1789,1974-11-25,10
1790,1974-11-26,16
1791,1974-11-27,15
1792,1974-11-28,8
1793,1974-11-29,9
1794,1974-11-30,9
1795,1974-12-01,10
1796,1974-12-02,10
1797,1974-12-03,11
1798,1974-12-04,7
1799,1974-12-05,10
1800,1974-12-06,17
1801,1974-12-07,8
1802,1974-12-08,11
1803,1974-12-09,9
1804,1974-12-10,9
1805,1974-12-11,15
1806,1974-12-12,10
1807,1974-12-13,13
1808,1974-12-14,11
1809,1974-12-15,17
1810,1974-12-16,15
1811,1974-12-17,7
1812,1974-12-18,10
1813,1974-12-19,11
1814,1974-12-20,6
1815,1974-12-21,13
1816,1974-12-22,6
1817,1974-12-23,12
1818,1974-12-24,11
1819,1974-12-25,10
1820,1974-12-26,13
1821,1974-12-27,7
1822,1974-12-28,9
1823,1974-12-29,12
1824,1974-12-30,13
1825,1974-12-31,7
1826,1975-01-01,10
1827,1975-01-02,9
1828,1975-01-03,9
1829,1975-01-04,12
1830,1975-01-05,13
1831,1975-01-06,16
1832,1975-01-07,14
1833,1975-01-08,15
1834,1975-01-09,16
1835,1975-01-10,13
1836,1975-01-11,13
1837,1975-01-12,6
1838,1975-01-13,8
1839,1975-01-14,9
1840,1975-01-15,12
1841,1975-01-16,7
1842,1975-01-17,15
1843,1975-01-18,7
1844,1975-01-19,13
1845,1975-01-20,11
1846,1975-01-21,12
1847,1975-01-22,5
1848,1975-01-23,13
1849,1975-01-24,12
1850,1975-01-25,4
1851,1975-01-26,11
1852,1975-01-27,3
1853,1975-01-28,13
1854,1975-01-29,10
1855,1975-01-30,7
1856,1975-01-31,12
1857,1975-02-01,7
1858,1975-02-02,9
1859,1975-02-03,8
1860,1975-02-04,7
1861,1975-02-05,6
1862,1975-02-06,9
1863,1975-02-07,11
1864,1975-02-08,13
1865,1975-02-09,13
1866,1975-02-10,8
1867,1975-02-11,5
1868,1975-02-12,6
1869,1975-02-13,10
1870,1975-02-14,9
1871,1975-02-15,13
1872,1975-02-16,8
1873,1975-02-17,6
1874,1975-02-18,6
1875,1975-02-19,9
1876,1975-02-20,7
1877,1975-02-21,9
1878,1975-02-22,10
1879,1975-02-23,12
1880,1975-02-24,12
1881,1975-02-25,4
1882,1975-02-26,14
1883,1975-02-27,9
1884,1975-02-28,11
1885,1975-03-01,10
1886,1975-03-02,8
1887,1975-03-03,9
1888,1975-03-04,13
1889,1975-03-05,15
1890,1975-03-06,6
1891,1975-03-07,6
1892,1975-03-08,12
1893,1975-03-09,7
1894,1975-03-10,8
1895,1975-03-11,14
1896,1975-03-12,15
1897,1975-03-13,13
1898,1975-03-14,9
1899,1975-03-15,10
1900,1975-03-16,14
1901,1975-03-17,10
1902,1975-03-18,6
1903,1975-03-19,10
1904,1975-03-20,11
1905,1975-03-21,9
1906,1975-03-22,10
1907,1975-03-23,6
1908,1975-03-24,7
1909,1975-03-25,12
1910,1975-03-26,17
1911,1975-03-27,7
1912,1975-03-28,8
1913,1975-03-29,9
1914,1975-03-30,11
1915,1975-03-31,13
1916,1975-04-01,11
1917,1975-04-02,12
1918,1975-04-03,17
1919,1975-04-04,6
1920,1975-04-05,14
1921,1975-04-06,6
1922,1975-04-07,10
1923,1975-04-08,6
1924,1975-04-09,13
1925,1975-04-10,10
1926,1975-04-11,10
1927,1975-04-12,11
1928,1975-04-13,10
1929,1975-04-14,6
1930,1975-04-15,11
1931,1975-04-16,7
1932,1975-04-17,8
1933,1975-04-18,13
1934,1975-04-19,9
1935,1975-04-20,5
1936,1975-04-21,17
1937,1975-04-22,9
1938,1975-04-23,9
1939,1975-04-24,13
1940,1975-04-25,8
1941,1975-04-26,14
1942,1975-04-27,5
1943,1975-04-28,9
1944,1975-04-29,11
1945,1975-04-30,8
1946,1975-05-01,5
1947,1975-05-02,4
1948,1975-05-03,7
1949,1975-05-04,12
1950,1975-05-05,14
1951,1975-05-06,8
1952,1975-05-07,14
1953,1975-05-08,10
1954,1975-05-09,11
1955,1975-05-10,11
1956,1975-05-11,10
1957,1975-05-12,9
1958,1975-05-13,9
1959,1975-05-14,8
1960,1975-05-15,10
1961,1975-05-16,3
1962,1975-05-17,6
1963,1975-05-18,12
1964,1975-05-19,11
1965,1975-05-20,5
1966,1975-05-21,5
1967,1975-05-22,12
1968,1975-05-23,6
1969,1975-05-24,7
1970,1975-05-25,7
1971,1975-05-26,12
1972,1975-05-27,16
1973,1975-05-28,6
1974,1975-05-29,9
1975,1975-05-30,11
1976,1975-05-31,12
1977,1975-06-01,7
1978,1975-06-02,6
1979,1975-06-03,10
1980,1975-06-04,12
1981,1975-06-05,11
1982,1975-06-06,9
1983,1975-06-07,13
1984,1975-06-08,9
1985,1975-06-09,9
1986,1975-06-10,10
1987,1975-06-11,10
1988,1975-06-12,9
1989,1975-06-13,9
1990,1975-06-14,11
1991,1975-06-15,13
1992,1975-06-16,5
1993,1975-06-17,7
1994,1975-06-18,7
1995,1975-06-19,5
1996,1975-06-20,6
1997,1975-06-21,10
1998,1975-06-22,4
1999,1975-06-23,9
2000,1975-06-24,8
2001,1975-06-25,10
2002,1975-06-26,14
2003,1975-06-27,5
2004,1975-06-28,9
2005,1975-06-29,12
2006,1975-06-30,7
2007,1975-07-01,8
2008,1975-07-02,9
2009,1975-07-03,9
2010,1975-07-04,9
2011,1975-07-05,8
2012,1975-07-06,9
2013,1975-07-07,6
2014,1975-07-08,8
2015,1975-07-09,8
2016,1975-07-10,10
2017,1975-07-11,15
2018,1975-07-12,8
2019,1975-07-13,8
2020,1975-07-14,13
2021,1975-07-15,6
2022,1975-07-16,7
2023,1975-07-17,13
2024,1975-07-18,8
2025,1975-07-19,10
2026,1975-07-20,10
2027,1975-07-21,7
2028,1975-07-22,8
2029,1975-07-23,14
2030,1975-07-24,8
2031,1975-07-25,12
2032,1975-07-26,9
2033,1975-07-27,11
2034,1975-07-28,10
2035,1975-07-29,12
2036,1975-07-30,12
2037,1975-07-31,14
2038,1975-08-01,10
2039,1975-08-02,10
2040,1975-08-03,9
2041,1975-08-04,9
2042,1975-08-05,7
2043,1975-08-06,11
2044,1975-08-07,5
2045,1975-08-08,5
2046,1975-08-09,9
2047,1975-08-10,4
2048,1975-08-11,6
2049,1975-08-12,11
2050,1975-08-13,7
2051,1975-08-14,7
2052,1975-08-15,8
2053,1975-08-16,10
2054,1975-08-17,10
2055,1975-08-18,13
2056,1975-08-19,11
2057,1975-08-20,9
2058,1975-08-21,8
2059,1975-08-22,8
2060,1975-08-23,4
2061,1975-08-24,12
2062,1975-08-25,4
2063,1975-08-26,9
2064,1975-08-27,8
2065,1975-08-28,12
2066,1975-08-29,11
2067,1975-08-30,8
2068,1975-08-31,10
2069,1975-09-01,6
2070,1975-09-02,6
2071,1975-09-03,4
2072,1975-09-04,12
2073,1975-09-05,10
2074,1975-09-06,10
2075,1975-09-07,8
2076,1975-09-08,13
2077,1975-09-09,7
2078,1975-09-10,11
2079,1975-09-11,11
2080,1975-09-12,10
2081,1975-09-13,10
2082,1975-09-14,11
2083,1975-09-15,9
2084,1975-09-16,13
2085,1975-09-17,9
2086,1975-09-18,14
2087,1975-09-19,9
2088,1975-09-20,9
2089,1975-09-21,6
2090,1975-09-22,16
2091,1975-09-23,11
2092,1975-09-24,15
2093,1975-09-25,9
2094,1975-09-26,13
2095,1975-09-27,6
2096,1975-09-28,11
2097,1975-09-29,17
2098,1975-09-30,12
2099,1975-10-01,9
2100,1975-10-02,8
2101,1975-10-03,13
2102,1975-10-04,8
2103,1975-10-05,9
2104,1975-10-06,8
2105,1975-10-07,14
2106,1975-10-08,13
2107,1975-10-09,6
2108,1975-10-10,17
2109,1975-10-11,13
2110,1975-10-12,8
2111,1975-10-13,11
2112,1975-10-14,11
2113,1975-10-15,7
2114,1975-10-16,10
2115,1975-10-17,11
2116,1975-10-18,11
2117,1975-10-19,7
2118,1975-10-20,9
2119,1975-10-21,8
2120,1975-10-22,11
2121,1975-10-23,6
2122,1975-10-24,11
2123,1975-10-25,10
2124,1975-10-26,14
2125,1975-10-27,14
2126,1975-10-28,10
2127,1975-10-29,10
2128,1975-10-30,14
2129,1975-10-31,12
2130,1975-11-01,10
2131,1975-11-02,10
2132,1975-11-03,11
2133,1975-11-04,11
2134,1975-11-05,10
2135,1975-11-06,6
2136,1975-11-07,10
2137,1975-11-08,11
2138,1975-11-09,10
2139,1975-11-10,11
2140,1975-11-11,6
2141,1975-11-12,14
2142,1975-11-13,12
2143,1975-11-14,13
2144,1975-11-15,9
2145,1975-11-16,7
2146,1975-11-17,8
2147,1975-11-18,15
2148,1975-11-19,11
2149,1975-11-20,10
2150,1975-11-21,8
2151,1975-11-22,8
2152,1975-11-23,10
2153,1975-11-24,20
2154,1975-11-25,14
2155,1975-11-26,15
2156,1975-11-27,15
2157,1975-11-28,7
2158,1975-11-29,6
2159,1975-11-30,15
2160,1975-12-01,8
2161,1975-12-02,6
2162,1975-12-03,10
2163,1975-12-04,10
2164,1975-12-05,11
2165,1975-12-06,14
2166,1975-12-07,6
2167,1975-12-08,5
2168,1975-12-09,5
2169,1975-12-10,5
2170,1975-12-11,7
2171,1975-12-12,8
2172,1975-12-13,7
2173,1975-12-14,8
2174,1975-12-15,9
2175,1975-12-16,9
2176,1975-12-17,12
2177,1975-12-18,11
2178,1975-12-19,11
2179,1975-12-20,13
2180,1975-12-21,7
2181,1975-12-22,11
2182,1975-12-23,13
2183,1975-12-24,14
2184,1975-12-25,7
2185,1975-12-26,10
2186,1975-12-27,15
2187,1975-12-28,6
2188,1975-12-29,12
2189,1975-12-30,9
2190,1975-12-31,9
2191,1976-01-01,7
2192,1976-01-02,10
2193,1976-01-03,12
2194,1976-01-04,14
2195,1976-01-05,8
2196,1976-01-06,4
2197,1976-01-07,8
2198,1976-01-08,14
2199,1976-01-09,7
2200,1976-01-10,10
2201,1976-01-11,7
2202,1976-01-12,15
2203,1976-01-13,6
2204,1976-01-14,7
2205,1976-01-15,10
2206,1976-01-16,13
2207,1976-01-17,9
2208,1976-01-18,15
2209,1976-01-19,8
2210,1976-01-20,14
2211,1976-01-21,5
2212,1976-01-22,9
2213,1976-01-23,12
2214,1976-01-24,10
2215,1976-01-25,8
2216,1976-01-26,9
2217,1976-01-27,9
2218,1976-01-28,11
2219,1976-01-29,6
2220,1976-01-30,6
2221,1976-01-31,9
2222,1976-02-01,11
2223,1976-02-02,9
2224,1976-02-03,7
2225,1976-02-04,7
2226,1976-02-05,8
2227,1976-02-06,12
2228,1976-02-07,8
2229,1976-02-08,10
2230,1976-02-09,5
2231,1976-02-10,10
2232,1976-02-11,7
2233,1976-02-12,11
2234,1976-02-13,12
2235,1976-02-14,8
2236,1976-02-15,6
2237,1976-02-16,12
2238,1976-02-17,8
2239,1976-02-18,10
2240,1976-02-19,8
2241,1976-02-20,9
2242,1976-02-21,9
2243,1976-02-22,14
2244,1976-02-23,7
2245,1976-02-24,8
2246,1976-02-25,9
2247,1976-02-26,8
2248,1976-02-27,10
2249,1976-02-28,9
2250,1976-02-29,14
2251,1976-03-01,12
2252,1976-03-02,5
2253,1976-03-03,11
2254,1976-03-04,6
2255,1976-03-05,9
2256,1976-03-06,10
2257,1976-03-07,10
2258,1976-03-08,11
2259,1976-03-09,9
2260,1976-03-10,8
2261,1976-03-11,8
2262,1976-03-12,8
2263,1976-03-13,12
2264,1976-03-14,8
2265,1976-03-15,8
2266,1976-03-16,12
2267,1976-03-17,3
2268,1976-03-18,7
2269,1976-03-19,9
2270,1976-03-20,8
2271,1976-03-21,10
2272,1976-03-22,9
2273,1976-03-23,7
2274,1976-03-24,6
2275,1976-03-25,12
2276,1976-03-26,13
2277,1976-03-27,7
2278,1976-03-28,8
2279,1976-03-29,8
2280,1976-03-30,11
2281,1976-03-31,3
2282,1976-04-01,13
2283,1976-04-02,6
2284,1976-04-03,10
2285,1976-04-04,14
2286,1976-04-05,13
2287,1976-04-06,8
2288,1976-04-07,14
2289,1976-04-08,14
2290,1976-04-09,10
2291,1976-04-10,8
2292,1976-04-11,10
2293,1976-04-12,14
2294,1976-04-13,13
2295,1976-04-14,16
2296,1976-04-15,10
2297,1976-04-16,13
2298,1976-04-17,16
2299,1976-04-18,3
2300,1976-04-19,7
2301,1976-04-20,12
2302,1976-04-21,11
2303,1976-04-22,3
2304,1976-04-23,11
2305,1976-04-24,12
2306,1976-04-25,5
2307,1976-04-26,7
2308,1976-04-27,11
2309,1976-04-28,7
2310,1976-04-29,8
2311,1976-04-30,10
2312,1976-05-01,4
2313,1976-05-02,7
2314,1976-05-03,9
2315,1976-05-04,16
2316,1976-05-05,14
2317,1976-05-06,13
2318,1976-05-07,16
2319,1976-05-08,8
2320,1976-05-09,10
2321,1976-05-10,6
2322,1976-05-11,9
2323,1976-05-12,9
2324,1976-05-13,5
2325,1976-05-14,8
2326,1976-05-15,8
2327,1976-05-16,5
2328,1976-05-17,12
2329,1976-05-18,8
2330,1976-05-19,2
2331,1976-05-20,9
2332,1976-05-21,9
2333,1976-05-22,6
2334,1976-05-23,10
2335,1976-05-24,9
2336,1976-05-25,7
2337,1976-05-26,12
2338,1976-05-27,21
2339,1976-05-28,8
2340,1976-05-29,9
2341,1976-05-30,6
2342,1976-05-31,6
2343,1976-06-01,9
2344,1976-06-02,10
2345,1976-06-03,10
2346,1976-06-04,10
2347,1976-06-05,8
2348,1976-06-06,6
2349,1976-06-07,10
2350,1976-06-08,12
2351,1976-06-09,10
2352,1976-06-10,15
2353,1976-06-11,9
2354,1976-06-12,7
2355,1976-06-13,7
2356,1976-06-14,8
2357,1976-06-15,10
2358,1976-06-16,9
2359,1976-06-17,10
2360,1976-06-18,11
2361,1976-06-19,5
2362,1976-06-20,13
2363,1976-06-21,12
2364,1976-06-22,8
2365,1976-06-23,15
2366,1976-06-24,10
2367,1976-06-25,10
2368,1976-06-26,8
2369,1976-06-27,9
2370,1976-06-28,9
2371,1976-06-29,5
2372,1976-06-30,12
2373,1976-07-01,5
2374,1976-07-02,10
2375,1976-07-03,15
2376,1976-07-04,15
2377,1976-07-05,5
2378,1976-07-06,10
2379,1976-07-07,8
2380,1976-07-08,8
2381,1976-07-09,8
2382,1976-07-10,7
2383,1976-07-11,10
2384,1976-07-12,9
2385,1976-07-13,10
2386,1976-07-14,5
2387,1976-07-15,9
2388,1976-07-16,12
2389,1976-07-17,5
2390,1976-07-18,13
2391,1976-07-19,7
2392,1976-07-20,7
2393,1976-07-21,11
2394,1976-07-22,9
2395,1976-07-23,7
2396,1976-07-24,11
2397,1976-07-25,8
2398,1976-07-26,10
2399,1976-07-27,12
2400,1976-07-28,4
2401,1976-07-29,4
2402,1976-07-30,17
2403,1976-07-31,10
2404,1976-08-01,13
2405,1976-08-02,5
2406,1976-08-03,8
2407,1976-08-04,9
2408,1976-08-05,11
2409,1976-08-06,2
2410,1976-08-07,9
2411,1976-08-08,8
